gene,prior_acrophase_loc,prior_acrophase_95_interval
Dcaf7,5.277875658030852,0.39269908169872414
Dctpp1,4.586725274241098,0.39269908169872414
Ddx11,3.392920065876977,0.39269908169872414
Ddx58,0.12566370614359174,0.39269908169872414
Depdc1,5.654866776461628,0.39269908169872414
Depdc1b,5.654866776461628,0.39269908169872414
Dhfrl1,3.64424747816416,0.39269908169872414
Dkc1p,0.37699111843077515,0.39269908169872414
Dlgap5,5.9061941887488105,0.39269908169872414
Dnah11,3.141592653589793,0.39269908169872414
Dnajb1,5.592034923389832,0.39269908169872414
Dnajb6,0.37699111843077515,0.39269908169872414
Dnmt3b,5.15221195188726,0.39269908169872414
Donson,3.267256359733385,0.39269908169872414
Dscc1,3.330088212805181,0.39269908169872414
Dtl,2.638937829015426,0.39269908169872414
Dynll1,0.25132741228718347,0.39269908169872414
E2f1,2.8902652413026093,0.39269908169872414
E2f2,2.8902652413026093,0.39269908169872414
E2f5,5.9061941887488105,0.39269908169872414
E2f8,3.64424747816416,0.39269908169872414
Ect2,5.843362335677016,0.39269908169872414
Efhc1,3.518583772020568,0.39269908169872414
Eif5a2,5.46637121724624,0.39269908169872414
Ern2,5.843362335677016,0.39269908169872414
Esco2,4.335397861953914,0.39269908169872414
Espl1,5.089380098815465,0.39269908169872414
Etv4,0.18849555921538758,0.39269908169872414
Exo1,3.7699111843077517,0.39269908169872414
Ezh2,3.7699111843077517,0.39269908169872414
Fam102b,5.717698629533424,0.39269908169872414
Fam111b,3.078760800517997,0.39269908169872414
Fam214a,3.204424506661589,0.39269908169872414
Fam216a,5.843362335677016,0.39269908169872414
Fam64a,5.780530482605219,0.39269908169872414
Fam72a,5.089380098815465,0.39269908169872414
