gene,prior_acrophase_loc,prior_acrophase_95_interval
Rhobtb3,3.141592653589793,0.5235987755982988
Rhpn1,1.5707963267948966,0.5235987755982988
Rida,3.141592653589793,0.5235987755982988
Rpl37,0.0,0.5235987755982988
Rrm2,1.5707963267948966,0.5235987755982988
Rrp1,3.926990816987241,0.5235987755982988
Runx1,0.7853981633974483,0.5235987755982988
Sap30,3.141592653589793,0.5235987755982988
Sapcd2,4.71238898038469,0.5235987755982988
Scyl1,3.141592653589793,0.5235987755982988
Selenon,4.71238898038469,0.5235987755982988
Sephs1,0.0,0.5235987755982988
Sfpq,4.71238898038469,0.5235987755982988
Sgcd,3.926990816987241,0.5235987755982988
Sgo2a,3.926990816987241,0.5235987755982988
Sh3gl2,1.5707963267948966,0.5235987755982988
Shcbp1,3.926990816987241,0.5235987755982988
Ska3,3.141592653589793,0.5235987755982988
Skp2,0.0,0.5235987755982988
Slbp,0.0,0.5235987755982988
Slc17a2,4.71238898038469,0.5235987755982988
Slc1a3,0.0,0.5235987755982988
Slc25a29,0.7853981633974483,0.5235987755982988
Slc39a10,0.0,0.5235987755982988
Smad3,3.926990816987241,0.5235987755982988
Smc4,3.926990816987241,0.5235987755982988
Smtn,4.71238898038469,0.5235987755982988
Sorbs2,0.0,0.5235987755982988
Spag5,4.71238898038469,0.5235987755982988
Spdl1,3.926990816987241,0.5235987755982988
Srd5a1,4.71238898038469,0.5235987755982988
Srek1,3.141592653589793,0.5235987755982988
Srsf3,3.926990816987241,0.5235987755982988
Stag1,4.71238898038469,0.5235987755982988
Stat1,3.141592653589793,0.5235987755982988
Stat5b,3.141592653589793,0.5235987755982988
Stil,3.141592653589793,0.5235987755982988
Stk17b,3.141592653589793,0.5235987755982988
Suclg2,3.141592653589793,0.5235987755982988
Tacc3,3.926990816987241,0.5235987755982988
Timp1,3.141592653589793,0.5235987755982988
Tmed7,0.0,0.5235987755982988
Top2a,3.141592653589793,0.5235987755982988
Topbp1,1.5707963267948966,0.5235987755982988
Tpx2,4.71238898038469,0.5235987755982988
Trip13,3.141592653589793,0.5235987755982988
Trmt2a,0.0,0.5235987755982988
Troap,4.71238898038469,0.5235987755982988
Tsc22d1,0.0,0.5235987755982988
Ttc38,3.926990816987241,0.5235987755982988
Ttk,3.141592653589793,0.5235987755982988
Tuba1a,3.141592653589793,0.5235987755982988
Tuba4a,3.141592653589793,0.5235987755982988
Tubb2a,3.141592653589793,0.5235987755982988
Tubb4b,3.141592653589793,0.5235987755982988
Tubd1,3.141592653589793,0.5235987755982988
Ube2c,3.141592653589793,0.5235987755982988
Ube2d3,0.0,0.5235987755982988
Ube2s,4.71238898038469,0.5235987755982988
Ube2t,3.141592653589793,0.5235987755982988
Ubr5,0.7853981633974483,0.5235987755982988
Ubr7,0.7853981633974483,0.5235987755982988
Ung,0.0,0.5235987755982988
Usb1,4.71238898038469,0.5235987755982988
Usp1,1.5707963267948966,0.5235987755982988
Vangl1,4.71238898038469,0.5235987755982988
Vegfc,4.71238898038469,0.5235987755982988
Vps25,3.141592653589793,0.5235987755982988
Wdr76,0.7853981633974483,0.5235987755982988
Wdr90,1.5707963267948966,0.5235987755982988
Wsb1,3.141592653589793,0.5235987755982988
Xbp1,0.0,0.5235987755982988
Xpo4,4.71238898038469,0.5235987755982988
Xpr1,0.0,0.5235987755982988
Yeats4,3.141592653589793,0.5235987755982988
Ywhah,4.71238898038469,0.5235987755982988
Zc3h3,3.141592653589793,0.5235987755982988
Zc3hc1,4.71238898038469,0.5235987755982988
Zcchc14,0.0,0.5235987755982988
Zpbp,4.71238898038469,0.5235987755982988
Zranb2,0.0,0.5235987755982988
Zwint,3.141592653589793,0.5235987755982988
